Code Smell,New Code Snippet ID,Severity,Code Snippet ID
Long Method,Core2D.DragAndDrop.TypedDragBehavior.AssociatedObject_PointerReleased,0,"Core2D.DragAndDrop.TypedDragBehavior.AssociatedObject_PointerReleased(object, PointerReleasedEventArgs)"
Long Method,Core2D.Editor.AvaloniaInputSource.GetPointerReleasedObservable,0,"Core2D.Editor.AvaloniaInputSource.GetPointerReleasedObservable(Control, Control, Func<Point, Point>, MouseButton)"
Long Method,Core2D.Editor.AvaloniaProjectEditorPlatform.OnExportData,1,Core2D.Editor.AvaloniaProjectEditorPlatform.OnExportData(Core2D.Data.Database)
Long Method,Core2D.Editor.AvaloniaProjectEditorPlatform.OnImportData,1,Core2D.Editor.AvaloniaProjectEditorPlatform.OnImportData(Core2D.Containers.ProjectContainer)
Long Method,Core2D.Editor.AvaloniaProjectEditorPlatform.OnSaveAs,0,Core2D.Editor.AvaloniaProjectEditorPlatform.OnSaveAs()
Long Method,Core2D.Editor.Bounds.HitTest.TryToGetPoint,0,"Core2D.Editor.Bounds.HitTest.TryToGetPoint(IEnumerable<Core2D.Shapes.BaseShape>, Point2, double, double)"
Long Method,Core2D.Editor.Bounds.HitTestHelper.Inflate,0,"Core2D.Editor.Bounds.HitTestHelper.Inflate(ref Rect2, double)"
Long Method,Core2D.Editor.Bounds.HitTestHelper.Overlap,0,"Core2D.Editor.Bounds.HitTestHelper.Overlap(IEnumerable<Core2D.Shapes.PointShape>, Vector2[], double)"
Long Method,Core2D.Editor.Bounds.Shapes.BoundsGroup.TryToGetPoint,0,"Core2D.Editor.Bounds.Shapes.BoundsGroup.TryToGetPoint(Core2D.Shapes.BaseShape, Point2, double, double, IDictionary<Type, Core2D.Editor.IBounds>)"
Long Method,Core2D.Editor.Bounds.Shapes.BoundsImage.Contains,0,"Core2D.Editor.Bounds.Shapes.BoundsImage.Contains(Core2D.Shapes.BaseShape, Point2, double, double, IDictionary<Type, Core2D.Editor.IBounds>)"
Long Method,Core2D.Editor.Bounds.Shapes.BoundsQuadraticBezier.Overlaps,0,"Core2D.Editor.Bounds.Shapes.BoundsQuadraticBezier.Overlaps(Core2D.Shapes.BaseShape, Rect2, double, double, IDictionary<Type, Core2D.Editor.IBounds>)"
Long Method,Core2D.Editor.Bounds.Shapes.BoundsRectangle.TryToGetPoint,0,"Core2D.Editor.Bounds.Shapes.BoundsRectangle.TryToGetPoint(Core2D.Shapes.BaseShape, Point2, double, double, IDictionary<Type, Core2D.Editor.IBounds>)"
Long Method,Core2D.Editor.Factories.ContainerFactory.CreateDefaultTemplate,0,"Core2D.Editor.Factories.ContainerFactory.CreateDefaultTemplate(Core2D.IContainerFactory, Core2D.Containers.ProjectContainer, string)"
Long Method,Core2D.Editor.Factories.ShapeFactory.IShapeFactory.Image,1,"Core2D.Editor.Factories.ShapeFactory.IShapeFactory.Image(string, Core2D.Shapes.PointShape, Core2D.Shapes.PointShape, bool, bool, string)"
Long Method,Core2D.Editor.Factories.ShapeFactory.IshapeFactory.Image1,0,"Core2D.Editor.Factories.ShapeFactory.IShapeFactory.Image(string, double, double, double, double, bool, bool, string)"
Long Method,Core2D.Editor.Factories.ShapeFactory.IShapeFactory.Point,0,"Core2D.Editor.Factories.ShapeFactory.IShapeFactory.Point(double, double, bool)"
Long Method,Core2D.Editor.Factories.ShapeFactory.IShapeFactory.QuadraticBezier,0,"Core2D.Editor.Factories.ShapeFactory.IShapeFactory.QuadraticBezier(Core2D.Shapes.PointShape, Core2D.Shapes.PointShape, Core2D.Shapes.PointShape, bool, bool)"
Long Method,Core2D.Editor.Factories.ShapeFactory.IShapeFactory.Text,0,"Core2D.Editor.Factories.ShapeFactory.IShapeFactory.Text(Core2D.Shapes.PointShape, Core2D.Shapes.PointShape, string, bool)"
Long Method,Core2D.Editor.Factories.ShapeFactory.IshapeFactory.Text1,0,"Core2D.Editor.Factories.ShapeFactory.IShapeFactory.Text(double, double, double, double, string, bool)"
Long Method,Core2D.Editor.ProjectEditor.BringToFront,0,Core2D.Editor.ProjectEditor.BringToFront(Core2D.Shapes.BaseShape)
Long Method,Core2D.Editor.ProjectEditor.GetName,0,Core2D.Editor.ProjectEditor.GetName(object)
Long Method,Core2D.Editor.ProjectEditor.OnAddStyleLibrary,0,Core2D.Editor.ProjectEditor.OnAddStyleLibrary()
Long Method,Core2D.Editor.ProjectEditor.OnCopyShapes,0,Core2D.Editor.ProjectEditor.OnCopyShapes(IList<Core2D.Shapes.BaseShape>)
Long Method,Core2D.Editor.ProjectEditor.OnCreateStrokePath,2,Core2D.Editor.ProjectEditor.OnCreateStrokePath()
Long Method,Core2D.Editor.ProjectEditor.OnDeleteSelected,1,Core2D.Editor.ProjectEditor.OnDeleteSelected()
Long Method,Core2D.Editor.ProjectEditor.OnDropStyle,2,"Core2D.Editor.ProjectEditor.OnDropStyle(Core2D.Style.ShapeStyle, double, double, bool)"
Long Method,Core2D.Editor.ProjectEditor.OnImportObject,3,"Core2D.Editor.ProjectEditor.OnImportObject(object, bool)"
Long Method,Core2D.Editor.ProjectEditor.OnInvalidateCache,0,Core2D.Editor.ProjectEditor.OnInvalidateCache()
Long Method,Core2D.Editor.ProjectEditor.OnToolArc,0,Core2D.Editor.ProjectEditor.OnToolArc()
Long Method,Core2D.Editor.ProjectEditor.OnUpdateData,0,"Core2D.Editor.ProjectEditor.OnUpdateData(string, Core2D.Data.Database, Core2D.ITextFieldReader<Core2D.Data.Database>)"
Long Method,Core2D.Editor.ProjectEditor.SetRenderersImageCache,0,Core2D.Editor.ProjectEditor.SetRenderersImageCache(Core2D.Renderer.IImageCache)
Long Method,Core2D.Editor.ProjectEditor.TryToGetConnectionPoint,0,"Core2D.Editor.ProjectEditor.TryToGetConnectionPoint(double, double)"
Long Method,Core2D.Editor.ProjectEditor.TryToSnap,0,Core2D.Editor.ProjectEditor.TryToSnap(Core2D.Input.InputArgs)
Long Method,Core2D.Editor.ProjectExtensions.RemoveShape,0,"Core2D.Editor.ProjectExtensions.RemoveShape(Core2D.Containers.ProjectContainer, Core2D.Containers.LayerContainer, Core2D.Shapes.BaseShape)"
Long Method,Core2D.Editor.ProjectExtensions.RemoveTemplate,0,"Core2D.Editor.ProjectExtensions.RemoveTemplate(Core2D.Containers.ProjectContainer, Core2D.Containers.PageContainer)"
Long Method,Core2D.Editor.ProjectExtensions.ResetRecord,0,"Core2D.Editor.ProjectExtensions.ResetRecord(Core2D.Containers.ProjectContainer, Core2D.IDataObject)"
Long Method,Core2D.Editor.ProjectObserver.Add,0,Core2D.Editor.ProjectObserver.Add(Core2D.Data.Database)
Long Method,Core2D.Editor.ProjectObserver.ObserveProject,2,"Core2D.Editor.ProjectObserver.ObserveProject(object, PropertyChangedEventArgs)"
Long Method,Core2D.Editor.ProjectObserver.ProjectObserver,0,Core2D.Editor.ProjectObserver.ProjectObserver(Core2D.Editor.ProjectEditor)
Long Method,Core2D.Editor.ProjectObserver.Remove,2,Core2D.Editor.ProjectObserver.Remove(Core2D.Path.PathSegment)
Long Method,Core2D.Editor.ProjectObserver.Remove1,0,Core2D.Editor.ProjectObserver.Remove(IEnumerable<Core2D.Data.Property>)
Long Method,Core2D.Editor.StyleEditor.OnCopyEndArrowStyle,0,Core2D.Editor.StyleEditor.OnCopyEndArrowStyle()
Long Method,Core2D.Editor.StyleEditor.OnPasteStroke,0,Core2D.Editor.StyleEditor.OnPasteStroke()
Long Method,Core2D.Editor.StyleEditor.OnStyleSetEndArrowRadiusX,0,Core2D.Editor.StyleEditor.OnStyleSetEndArrowRadiusX(string)
Long Method,Core2D.Editor.StyleEditor.OnStyleSetEndArrowRadiusY,0,Core2D.Editor.StyleEditor.OnStyleSetEndArrowRadiusY(string)
Long Method,Core2D.Editor.StyleEditor.OnStyleSetLineCap,0,Core2D.Editor.StyleEditor.OnStyleSetLineCap(string)
Long Method,Core2D.Editor.StyleEditor.OnStyleSetTextVAlignment,0,Core2D.Editor.StyleEditor.OnStyleSetTextVAlignment(string)
Long Method,Core2D.Editor.StyleEditor.SetDashes,0,"Core2D.Editor.StyleEditor.SetDashes(Core2D.Shapes.BaseShape, string, Core2D.History.IHistory)"
Long Method,Core2D.Editor.StyleEditor.SetEndArrowRadiusY,0,"Core2D.Editor.StyleEditor.SetEndArrowRadiusY(Core2D.Shapes.BaseShape, double, Core2D.History.IHistory)"
Long Method,Core2D.Editor.StyleEditor.SetStartArrowRadiusY,0,"Core2D.Editor.StyleEditor.SetStartArrowRadiusY(Core2D.Shapes.BaseShape, double, Core2D.History.IHistory)"
Long Method,Core2D.Editor.StyleEditor.SetTextHAlignment,0,"Core2D.Editor.StyleEditor.SetTextHAlignment(Core2D.Shapes.BaseShape, Core2D.Style.TextHAlignment, Core2D.History.IHistory)"
Long Method,Core2D.Editor.Tools.Path.PathToolArc.ToStateEnd,0,Core2D.Editor.Tools.Path.PathToolArc.ToStateEnd()
Long Method,Core2D.Editor.Tools.Path.PathToolMove.BeginDown,0,Core2D.Editor.Tools.Path.PathToolMove.BeginDown(Core2D.Input.InputArgs)
Long Method,Core2D.Editor.Tools.Selection.ToolCubicBezierSelection.Reset,1,Core2D.Editor.Tools.Selection.ToolCubicBezierSelection.Reset()
Long Method,Core2D.Editor.Tools.Selection.ToolEllipseSelection.ToStateBottomRight,0,Core2D.Editor.Tools.Selection.ToolEllipseSelection.ToStateBottomRight()
Long Method,Core2D.Editor.Tools.Selection.ToolLineSelection.Move,0,Core2D.Editor.Tools.Selection.ToolLineSelection.Move()
Long Method,Core2D.Editor.Tools.Selection.ToolLineSelection.ToolLineSelection,0,"Core2D.Editor.Tools.Selection.ToolLineSelection.ToolLineSelection(IServiceProvider, Core2D.Containers.LayerContainer, Core2D.Shapes.LineShape, Core2D.Style.ShapeStyle)"
Long Method,Core2D.Editor.Tools.Selection.ToolPathSelection.ToolPathSelection,0,"Core2D.Editor.Tools.Selection.ToolPathSelection.ToolPathSelection(Core2D.Containers.LayerContainer, Core2D.Shapes.PathShape, Core2D.Style.ShapeStyle)"
Long Method,Core2D.Editor.Tools.Selection.ToolTextSelection.Reset,0,Core2D.Editor.Tools.Selection.ToolTextSelection.Reset()
Long Method,Core2D.Editor.Tools.ToolEllipse.Move,2,Core2D.Editor.Tools.ToolEllipse.Move(Core2D.Input.InputArgs)
Long Method,Core2D.Editor.Tools.ToolImage.Move,1,Core2D.Editor.Tools.ToolImage.Move(Core2D.Input.InputArgs)
Long Method,Core2D.Editor.Tools.ToolImage.Reset,1,Core2D.Editor.Tools.ToolImage.Reset()
Long Method,Core2D.Editor.Tools.ToolQuadraticBezier.BeginDown,0,Core2D.Editor.Tools.ToolQuadraticBezier.BeginDown(Core2D.Input.InputArgs)
Long Method,Core2D.Editor.Tools.ToolRectangle.Reset,0,Core2D.Editor.Tools.ToolRectangle.Reset()
Long Method,Core2D.Editor.Tools.ToolText.Reset,0,Core2D.Editor.Tools.ToolText.Reset()
Long Method,Core2D.Factory.CreateDatabase,0,"Core2D.Factory.CreateDatabase(string, string)"
Long Method,Core2D.Factory.CreateImageShape,0,"Core2D.Factory.CreateImageShape(double, double, double, double, Core2D.Style.ShapeStyle, string, bool, bool, string)"
Long Method,Core2D.Factory.CreatePathFigure,0,"Core2D.Factory.CreatePathFigure(Core2D.Shapes.PointShape, bool)"
Long Method,Core2D.Factory.CreatePathShape,1,"Core2D.Factory.CreatePathShape(Core2D.Style.ShapeStyle, Core2D.Path.PathGeometry, bool, bool)"
Long Method,Core2D.Factory.CreateStrokeStyle,0,"Core2D.Factory.CreateStrokeStyle(string, byte, byte, byte, byte, double, Core2D.Style.ArrowStyle, Core2D.Style.ArrowStyle, Core2D.Style.LineCap, string, double)"
Long Method,Core2D.Factory.CreateTextShape,0,"Core2D.Factory.CreateTextShape(Core2D.Shapes.PointShape, Core2D.Shapes.PointShape, Core2D.Style.ShapeStyle, string, bool, string)"
Long Method,Core2D.Factory.CreateTextShape1,0,"Core2D.Factory.CreateTextShape(double, double, double, double, Core2D.Style.ShapeStyle, string, bool, string)"
Long Method,Core2D.Factory.ReadImages,0,"Core2D.Factory.ReadImages(Core2D.Renderer.IImageCache, ZipArchive, Core2D.IFileSystem)"
Long Method,Core2D.FileWriter.Emf.EmfWriter.MakeMetafileStream,2,"Core2D.FileWriter.Emf.EmfWriter.MakeMetafileStream(Bitmap, IEnumerable<Core2D.Shapes.BaseShape>, Core2D.Renderer.IImageCache)"
Long Method,Core2D.FileWriter.SkiaSharpPdf.PdfSkiaSharpExporter.Save,0,"Core2D.FileWriter.SkiaSharpPdf.PdfSkiaSharpExporter.Save(Stream, Core2D.Containers.ProjectContainer)"
Long Method,Core2D.FileWriter.SkiaSharpWebp.WebpSkiaSharpWriter.Save,1,"Core2D.FileWriter.SkiaSharpWebp.WebpSkiaSharpWriter.Save(Stream, object, object)"
Long Method,Core2D.Layout.BoxLayout.Distribute,2,"Core2D.Layout.BoxLayout.Distribute(IEnumerable<Core2D.Shapes.BaseShape>, Core2D.Layout.DistributeMode, Core2D.History.IHistory)"
Long Method,Core2D.Path.GeometryContext.ArcTo,0,"Core2D.Path.GeometryContext.ArcTo(Core2D.Shapes.PointShape, Core2D.Path.PathSize, double, bool, Core2D.Path.SweepDirection)"
Long Method,Core2D.Path.GeometryContext.CubicBezierTo,0,"Core2D.Path.GeometryContext.CubicBezierTo(Core2D.Shapes.PointShape, Core2D.Shapes.PointShape, Core2D.Shapes.PointShape)"
Long Method,Core2D.Path.PathFigure.Invalidate,0,Core2D.Path.PathFigure.Invalidate()
Long Method,Core2D.Path.Segments.CubicBezierSegment.IsDirty,0,Core2D.Path.Segments.CubicBezierSegment.IsDirty()
Long Method,Core2D.Renderer.AvaloniaDrawUtil.ToPen,0,"Core2D.Renderer.AvaloniaDrawUtil.ToPen(Core2D.Style.BaseColor, double)"
Long Method,Core2D.Renderer.CubicBezierDrawNode.OnDraw,0,"Core2D.Renderer.CubicBezierDrawNode.OnDraw(object, double)"
Long Method,Core2D.Renderer.NodeRenderer.DrawLine,1,"Core2D.Renderer.NodeRenderer.DrawLine(object, Core2D.Shapes.LineShape)"
Long Method,Core2D.Renderer.NodeRenderer.Fill,1,"Core2D.Renderer.NodeRenderer.Fill(object, double, double, double, double, Core2D.Style.BaseColor)"
Long Method,Core2D.Renderer.PathGeometryConverter.ToStreamGeometry,2,Core2D.Renderer.PathGeometryConverter.ToStreamGeometry(Core2D.Path.PathGeometry)
Long Method,Core2D.Renderer.RectangleDrawNode.OnDraw,0,"Core2D.Renderer.RectangleDrawNode.OnDraw(object, double)"
Long Method,Core2D.Renderer.ShapeState.NotifyAll,0,Core2D.Renderer.ShapeState.NotifyAll()
Long Method,Core2D.Renderer.SkiaSharp.CubicBezierDrawNode.OnDraw,0,"Core2D.Renderer.SkiaSharp.CubicBezierDrawNode.OnDraw(object, double)"
Long Method,Core2D.Renderer.SkiaSharp.FillDrawNode.FillDrawNode,0,"Core2D.Renderer.SkiaSharp.FillDrawNode.FillDrawNode(double, double, double, double, Core2D.Style.BaseColor)"
Long Method,Core2D.Renderer.SkiaSharp.FillDrawNode.OnDraw,0,"Core2D.Renderer.SkiaSharp.FillDrawNode.OnDraw(object, double)"
Long Method,Core2D.Renderer.SkiaSharp.FillDrawNode.UpdateGeometry,0,Core2D.Renderer.SkiaSharp.FillDrawNode.UpdateGeometry()
Long Method,Core2D.Renderer.SkiaSharp.PathGeometryConverter.ToSKPath,0,Core2D.Renderer.SkiaSharp.PathGeometryConverter.ToSKPath(Core2D.Shapes.TextShape)
Long Method,Core2D.Renderer.SkiaSharp.PointDrawNode.UpdateGeometry,0,Core2D.Renderer.SkiaSharp.PointDrawNode.UpdateGeometry()
Long Method,Core2D.Renderer.SkiaSharp.SkiaSharpDrawUtil.ToSKPaintPen,1,"Core2D.Renderer.SkiaSharp.SkiaSharpDrawUtil.ToSKPaintPen(Core2D.Style.ShapeStyle, double)"
Long Method,Core2D.Renderer.SkiaSharp.SkiaSharpPathConverter.Simplify,0,Core2D.Renderer.SkiaSharp.SkiaSharpPathConverter.Simplify(Core2D.Shapes.BaseShape)
Long Method,Core2D.Renderer.WinForms.WinFormsRenderer.DrawRectangleInternal,0,"Core2D.Renderer.WinForms.WinFormsRenderer.DrawRectangleInternal(Graphics, Brush, Pen, bool, bool, ref Rect2)"
Long Method,Core2D.Renderer.WinForms.WinFormsRenderer.WinFormsRenderer,0,"Core2D.Renderer.WinForms.WinFormsRenderer.WinFormsRenderer(IServiceProvider, double)"
Long Method,Core2D.ServiceProviderExtensions.GetServiceLazily,0,"Core2D.ServiceProviderExtensions.GetServiceLazily<T>(IServiceProvider, Action<T>)"
Long Method,Core2D.Shapes.ConnectableShape.IsDirty,0,Core2D.Shapes.ConnectableShape.IsDirty()
Long Method,Core2D.Shapes.CubicBezierShape.Bind,0,"Core2D.Shapes.CubicBezierShape.Bind(Core2D.Data.DataFlow, object, object)"
Long Method,Core2D.Shapes.CubicBezierShape.GetPoints,0,Core2D.Shapes.CubicBezierShape.GetPoints(IList<Core2D.Shapes.PointShape>)
Long Method,Core2D.Shapes.GroupShape.DrawPoints,0,"Core2D.Shapes.GroupShape.DrawPoints(object, Core2D.Renderer.IShapeRenderer)"
Long Method,Core2D.Shapes.PathShape.DrawPoints,1,"Core2D.Shapes.PathShape.DrawPoints(object, Core2D.Renderer.IShapeRenderer)"
Long Method,Core2D.Shapes.RectangleShape.Invalidate,0,Core2D.Shapes.RectangleShape.Invalidate()
Long Method,Core2D.Shapes.TextShape.Invalidate,0,Core2D.Shapes.TextShape.Invalidate()
Long Method,Core2D.Style.ShapeStyle.Invalidate,0,Core2D.Style.ShapeStyle.Invalidate()
Long Method,Core2D.Style.StyleHelper.ConvertDashesToDoubleArray,1,"Core2D.Style.StyleHelper.ConvertDashesToDoubleArray(string, double)"
Long Method,Core2D.SvgExporter.Svg.SvgSvgExporter.ToGeometryDrawing,2,"Core2D.SvgExporter.Svg.SvgSvgExporter.ToGeometryDrawing(Core2D.Shapes.BaseShape, StringBuilder, Core2D.IPathConverter)"
Long Method,Core2D.TextFieldWriter.OpenXml.OpenXmlWriter.Write,0,"Core2D.TextFieldWriter.OpenXml.OpenXmlWriter.Write(Stream, object[*,*], uint, uint, string)"
Long Method,Core2D.Views.Data.DatabaseView.DatabaseView,0,Core2D.Views.Data.DatabaseView.DatabaseView()
Long Method,Desktop.DesktopApp.DesktopApp,0,Desktop.DesktopApp.DesktopApp()
Long Method,Desktop.DesktopApp.Destroy,0,Desktop.DesktopApp.Destroy()
Long Method,Desktop.DesktopApp.Initialize,0,Desktop.DesktopApp.Initialize()
Long Method,Desktop.DesktopApp.RenderUi,0,Desktop.DesktopApp.RenderUi()
Long Method,Desktop.DesktopApp.Update,0,Desktop.DesktopApp.Update(GameTime)
Long Method,Desktop.Program.Main,2,Desktop.Program.Main()
Long Method,Desktop.Program.TryToRemove,0,Desktop.Program.TryToRemove(string)
Long Method,Emby.Dlna.ContentDirectory.ControlHandler.ControlHandler,0,"Emby.Dlna.ContentDirectory.ControlHandler.ControlHandler(ILogger, MediaBrowser.Controller.Library.ILibraryManager, MediaBrowser.Model.Dlna.DeviceProfile, string, string, MediaBrowser.Controller.Drawing.IImageProcessor, MediaBrowser.Controller.Library.IUserDataManager, Jellyfin.Data.Entities.User, int, MediaBrowser.Controller.Configuration.IServerConfigurationManager, MediaBrowser.Model.Globalization.ILocalizationManager, MediaBrowser.Controller.Library.IMediaSourceManager, MediaBrowser.Controller.Library.IUserViewManager, MediaBrowser.Controller.MediaEncoding.IMediaEncoder, MediaBrowser.Controller.TV.ITVSeriesManager)"
Long Method,Emby.Dlna.ContentDirectory.ControlHandler.GetFavoriteArtists,0,"Emby.Dlna.ContentDirectory.ControlHandler.GetFavoriteArtists(MediaBrowser.Controller.Entities.BaseItem, Jellyfin.Data.Entities.User, MediaBrowser.Controller.Entities.InternalItemsQuery)"
Long Method,Emby.Dlna.ContentDirectory.ControlHandler.GetGenres,0,"Emby.Dlna.ContentDirectory.ControlHandler.GetGenres(MediaBrowser.Controller.Entities.BaseItem, Jellyfin.Data.Entities.User, MediaBrowser.Controller.Entities.InternalItemsQuery)"
Long Method,Emby.Dlna.ContentDirectory.ControlHandler.GetMovieFavorites,0,"Emby.Dlna.ContentDirectory.ControlHandler.GetMovieFavorites(MediaBrowser.Controller.Entities.BaseItem, Jellyfin.Data.Entities.User, MediaBrowser.Controller.Entities.InternalItemsQuery)"
Long Method,Emby.Dlna.ContentDirectory.ControlHandler.GetMovieFolders,1,"Emby.Dlna.ContentDirectory.ControlHandler.GetMovieFolders(MediaBrowser.Controller.Entities.BaseItem, Jellyfin.Data.Entities.User, Emby.Dlna.ContentDirectory.StubType?, MediaBrowser.Model.Dlna.SortCriteria, int?, int?)"
Long Method,Emby.Dlna.ContentDirectory.ControlHandler.GetMusicAlbumArtists,0,"Emby.Dlna.ContentDirectory.ControlHandler.GetMusicAlbumArtists(MediaBrowser.Controller.Entities.BaseItem, Jellyfin.Data.Entities.User, MediaBrowser.Controller.Entities.InternalItemsQuery)"
Long Method,Emby.Dlna.ContentDirectory.ControlHandler.GetUserItems,1,"Emby.Dlna.ContentDirectory.ControlHandler.GetUserItems(MediaBrowser.Controller.Entities.BaseItem, Emby.Dlna.ContentDirectory.StubType?, Jellyfin.Data.Entities.User, MediaBrowser.Model.Dlna.SortCriteria, int?, int?)"
Long Method,Emby.Dlna.ContentDirectory.ServerItem.ServerItem,0,Emby.Dlna.ContentDirectory.ServerItem.ServerItem(MediaBrowser.Controller.Entities.BaseItem)
Long Method,Emby.Dlna.ContentDirectory.ServiceActionListBuilder.GetSearchAction,0,Emby.Dlna.ContentDirectory.ServiceActionListBuilder.GetSearchAction()
Long Method,Emby.Dlna.ContentDirectory.ServiceActionListBuilder.GetX_GetFeatureListAction,0,Emby.Dlna.ContentDirectory.ServiceActionListBuilder.GetX_GetFeatureListAction()
Long Method,Emby.Dlna.Didl.DidlBuilder.GetItemDidl,0,"Emby.Dlna.Didl.DidlBuilder.GetItemDidl(MediaBrowser.Controller.Entities.BaseItem, Jellyfin.Data.Entities.User, MediaBrowser.Controller.Entities.BaseItem, string, Emby.Dlna.Didl.Filter, MediaBrowser.Model.Dlna.StreamInfo)"
Long Method,Emby.Dlna.DlnaManager.DeleteProfile,0,Emby.Dlna.DlnaManager.DeleteProfile(string)
Long Method,Emby.Dlna.DlnaManager.InitProfilesAsync,0,Emby.Dlna.DlnaManager.InitProfilesAsync()
Long Method,Emby.Dlna.Eventing.DlnaEventManager.TriggerEvent,0,"Emby.Dlna.Eventing.DlnaEventManager.TriggerEvent(string, IDictionary<string, string>)"
Long Method,Emby.Dlna.Main.DlnaEntryPoint.Dispose,0,Emby.Dlna.Main.DlnaEntryPoint.Dispose()
Long Method,Emby.Dlna.Main.DlnaEntryPoint.DisposeDeviceDiscovery,0,Emby.Dlna.Main.DlnaEntryPoint.DisposeDeviceDiscovery()
Long Method,Emby.Dlna.Main.DlnaEntryPoint.RegisterServerEndpoints,2,Emby.Dlna.Main.DlnaEntryPoint.RegisterServerEndpoints()
Long Method,Emby.Dlna.Main.DlnaEntryPoint.SetProperies,0,"Emby.Dlna.Main.DlnaEntryPoint.SetProperies(Rssdp.SsdpDevice, string)"
Long Method,Emby.Dlna.Main.DlnaEntryPoint.StartDevicePublisher,0,Emby.Dlna.Main.DlnaEntryPoint.StartDevicePublisher(Emby.Dlna.Configuration.DlnaOptions)
Long Method,Emby.Dlna.Main.DlnaEntryPoint.StartSsdpHandler,0,Emby.Dlna.Main.DlnaEntryPoint.StartSsdpHandler()
Long Method,Emby.Dlna.MediaReceiverRegistrar.MediaReceiverRegistrarService.ProcessControlRequestAsync,0,Emby.Dlna.MediaReceiverRegistrar.MediaReceiverRegistrarService.ProcessControlRequestAsync(Emby.Dlna.ControlRequest)
Long Method,Emby.Dlna.MediaReceiverRegistrar.ServiceActionListBuilder.GetActions,0,Emby.Dlna.MediaReceiverRegistrar.ServiceActionListBuilder.GetActions()
Long Method,Emby.Dlna.PlayTo.Device.Create,0,Emby.Dlna.PlayTo.Device.Create(XElement)
Long Method,Emby.Dlna.PlayTo.Device.CreateuPnpDeviceAsync,2,"Emby.Dlna.PlayTo.Device.CreateuPnpDeviceAsync(Uri, IHttpClientFactory, ILogger, CancellationToken)"
Long Method,Emby.Dlna.PlayTo.Device.GetRenderingProtocolAsync,0,Emby.Dlna.PlayTo.Device.GetRenderingProtocolAsync(CancellationToken)
Long Method,Emby.Dlna.PlayTo.PlayToController.OnDeviceUnavailable,0,Emby.Dlna.PlayTo.PlayToController.OnDeviceUnavailable()
Long Method,Emby.Dlna.PlayTo.PlayToController.SeekAfterTransportChange,0,"Emby.Dlna.PlayTo.PlayToController.SeekAfterTransportChange(long, CancellationToken)"
Long Method,Emby.Dlna.PlayTo.PlayToController.SendMessage,0,"Emby.Dlna.PlayTo.PlayToController.SendMessage<T>(MediaBrowser.Model.Session.SessionMessageType, Guid, T, CancellationToken)"
Long Method,Emby.Dlna.PlayTo.SsdpHttpClient.GetDataAsync,0,"Emby.Dlna.PlayTo.SsdpHttpClient.GetDataAsync(string, CancellationToken)"
Long Method,Emby.Dlna.PlayTo.SsdpHttpClient.PostSoapDataAsync,0,"Emby.Dlna.PlayTo.SsdpHttpClient.PostSoapDataAsync(string, string, string, string, CancellationToken)"
Long Method,Emby.Dlna.PlayTo.TransportCommands.BuildArgumentXml,0,"Emby.Dlna.PlayTo.TransportCommands.BuildArgumentXml(Emby.Dlna.Common.Argument, string, string)"
Long Method,Emby.Dlna.Profiles.DefaultProfile.DefaultProfile,1,Emby.Dlna.Profiles.DefaultProfile.DefaultProfile()
Long Method,Emby.Dlna.Profiles.SonyBlurayPlayer2016.SonyBlurayPlayer2016,2,Emby.Dlna.Profiles.SonyBlurayPlayer2016.SonyBlurayPlayer2016()
Long Method,Emby.Dlna.Profiles.SonyPs4Profile.SonyPs4Profile,2,Emby.Dlna.Profiles.SonyPs4Profile.SonyPs4Profile()
Long Method,Emby.Dlna.Server.DescriptionXmlBuilder.GetXml,0,Emby.Dlna.Server.DescriptionXmlBuilder.GetXml()
Long Method,Emby.Dlna.Service.BaseControlHandler.LogRequest,0,Emby.Dlna.Service.BaseControlHandler.LogRequest(Emby.Dlna.ControlRequest)
Long Method,Emby.Dlna.Service.BaseControlHandler.ParseFirstBodyChildAsync,0,"Emby.Dlna.Service.BaseControlHandler.ParseFirstBodyChildAsync(XmlReader, IDictionary<string, string>)"
Long Method,Emby.Drawing.ImageProcessor.GetImageBlurHash,0,Emby.Drawing.ImageProcessor.GetImageBlurHash(string)
Long Method,Emby.Drawing.ImageProcessor.ImageProcessor,0,"Emby.Drawing.ImageProcessor.ImageProcessor(ILogger<Emby.Drawing.ImageProcessor>, MediaBrowser.Controller.IServerApplicationPaths, MediaBrowser.Model.IO.IFileSystem, MediaBrowser.Controller.Drawing.IImageEncoder, MediaBrowser.Controller.MediaEncoding.IMediaEncoder)"
Long Method,Emby.Naming.AudioBook.AudioBookFilePathParser.Parse,1,Emby.Naming.AudioBook.AudioBookFilePathParser.Parse(string)
Long Method,Emby.Naming.Common.NamingOptions.Compile,0,Emby.Naming.Common.NamingOptions.Compile()
Long Method,Emby.Naming.TV.EpisodePathParser.FillAdditional,0,"Emby.Naming.TV.EpisodePathParser.FillAdditional(string, Emby.Naming.TV.EpisodePathParserResult, IEnumerable<Emby.Naming.Common.EpisodeExpression>)"
Long Method,Emby.Naming.Video.CleanDateTimeParser.TryClean,1,"Emby.Naming.Video.CleanDateTimeParser.TryClean(string, Regex, ref Emby.Naming.Video.CleanDateTimeResult)"
Long Method,Emby.Naming.Video.Format3DParser.Parse,1,"Emby.Naming.Video.Format3DParser.Parse(string[], Emby.Naming.Video.Format3DRule)"
